"구","동","계약년월","p1","p2"
"은평구","역촌동","202412",58362.5,2605.96035503187
"은평구","역촌동","202501",69160,2882.39624940991
"은평구","역촌동","202502",46141.6666666667,1953.78321460134
"은평구","역촌동","202503",63030,2485.51346217094
"은평구","역촌동","202504",66675,3420.2104742307
"은평구","역촌동","202505",52750,2412.84390966575
"은평구","역촌동","202506",60285.7142857143,2871.18739569353
"은평구","역촌동","202507",39000,1744.13877219135
"은평구","응암동","202401",74216.6666666667,3751.55700806077
"은평구","응암동","202402",74053.75,4046.47379468615
"은평구","응암동","202403",79977.7777777778,3920.01796586216
"은평구","응암동","202404",83718.5714285714,4113.82183338871
"은평구","응암동","202405",82534.2465753425,3993.94352466853
"은평구","응암동","202406",85543.3628318584,4072.64587690962
"은평구","응암동","202407",85798.1818181818,4177.39368464963
"은평구","응암동","202408",85748.3333333333,4087.714415253
"은평구","응암동","202409",88836.4864864865,4009.23475119708
"은평구","응암동","202410",75237.5,3979.56670521115
"은평구","응암동","202411",76443.2162162162,3800.75747641829
"은평구","응암동","202412",70670,3601.67126054878
"은평구","응암동","202501",81738.6363636364,4031.99415058766
"은평구","응암동","202502",87170.2127659574,4195.38744863387
"은평구","응암동","202503",80846.4285714286,3959.96615563898
"은평구","응암동","202504",82477.4193548387,3894.56124471482
"은평구","응암동","202505",88388.5135135135,4323.78949073433
"은평구","응암동","202506",92881.2977099237,4423.76946238556
"은평구","응암동","202507",87964.2857142857,4093.34551544689
"은평구","증산동","202401",117000,6438.21910955478
"은평구","증산동","202402",75466.6666666667,3238.10828644189
"은평구","증산동","202403",76225,4487.08299394836
"은평구","증산동","202404",73600,3299.24700647466
"은평구","증산동","202405",86490.9090909091,4026.18132094959
"은평구","증산동","202406",74250,3489.34572179089
"은평구","증산동","202407",84066.6666666667,4024.80492507658
"은평구","증산동","202408",101300,4626.57799384703
"은평구","증산동","202409",78090,3848.89572411282
"은평구","증산동","202410",93000,3731.07857162033
"은평구","증산동","202411",88666.6666666667,4355.29576345244
"은평구","증산동","202412",95300,4645.16364977963
"은평구","증산동","202501",103950,5105.55083116857
"은평구","증산동","202502",63400,3628.85868789813
"은평구","증산동","202503",123514.285714286,5438.62749214912
"은평구","증산동","202504",96200,4344.28499709396
"은평구","증산동","202505",102200,4417.95405334141
"은평구","증산동","202506",117233.333333333,5185.97714527118
"은평구","증산동","202507",137875,5654.60969956923
"은평구","진관동","202401",83414.2857142857,3647.70312157891
"은평구","진관동","202402",86935.7142857143,3309.89619920913
"은평구","진관동","202403",84839.2857142857,3383.00750629069
"은평구","진관동","202404",89220.6896551724,3467.07052898627
"은평구","진관동","202405",90008.75,3442.79099772248
"은평구","진관동","202406",91748.5714285714,3593.27738879302
"은평구","진관동","202407",89079.1666666667,3610.43317422569
"은평구","진관동","202408",92654.0540540541,3372.00585248587
"은평구","진관동","202409",100480,3338.88990978158
"은평구","진관동","202410",86041.6666666667,3660.7119607339
"은평구","진관동","202411",86500,3431.41049407508
"은평구","진관동","202412",93338.4615384615,3360.65861853403
"은평구","진관동","202501",96150,3418.86244506482
"은평구","진관동","202502",79138.2352941177,3576.69160705982
"은평구","진관동","202503",84708.3333333333,3580.46541972477
"은평구","진관동","202504",87427.7777777778,3524.07237417026
"은평구","진관동","202505",95180.6060606061,3441.29925078348
"은평구","진관동","202506",87038.8888888889,3753.34255098074
"은평구","진관동","202507",81050,3614.26942010552
"종로구","교북동","202403",104000,7480.5466553325
"종로구","교북동","202404",108900,7832.99548813183
"종로구","교북동","202405",107500,7732.29582161773
"종로구","교북동","202406",84750,7505.33363747367
"종로구","교북동","202501",106000,7624.40332178121
"종로구","교북동","202503",97333.3333333333,7987.74819633188
"종로구","교북동","202504",83000,7692.42528006796
"종로구","교북동","202505",115000,8271.75832080037
"종로구","교북동","202506",99380,8022.65239794819
"종로구","구기동","202402",58350,2990.44882745768
"종로구","구기동","202404",56600,2208.81634143187
"종로구","구기동","202406",59000,2602.24538893344
"종로구","구기동","202503",50000,2629.48207171315
"종로구","구기동","202504",54500,2450.60634963892
"종로구","내수동","202401",192000,4252.34899328859
"종로구","내수동","202402",206500,4589.47230601266
"종로구","내수동","202404",177500,4717.32302488524
"종로구","내수동","202405",144752.75,4334.81248546288
"종로구","내수동","202406",203000,4893.18548848565
"종로구","내수동","202407",197000,4617.84344367098
"종로구","내수동","202408",221500,4857.45614035088
"종로구","내수동","202409",193500,4751.74443037312
"종로구","내수동","202410",198000,4641.28427333428
"종로구","내수동","202411",193000,5062.13944727113
"종로구","내수동","202501",217500,5380.58787919623
"종로구","내수동","202503",222500,5913.26407344769
"종로구","내수동","202504",191000,5076.10533945397
"종로구","내수동","202505",220000,4159.26668576339
"종로구","당주동","202409",82000,2898.45758354756
"종로구","당주동","202503",100000,3157.8947368421
"종로구","당주동","202505",87000,3075.19280205656
"종로구","당주동","202506",88000,3175.15853925213
"종로구","명륜1가","202401",51700,2425.91583049512
"종로구","명륜1가","202405",120000,2916.26776640401
"종로구","명륜1가","202408",16000,924.693520140105
"종로구","명륜2가","202403",119900,4660.42402826855
"종로구","명륜2가","202404",121000,4703.18021201413
"종로구","명륜2가","202405",118000,4586.57243816254
"종로구","명륜2가","202406",97333.3333333333,4499.77016529474
"종로구","명륜2가","202407",106500,4142.70048558793
"종로구","명륜2가","202410",113750,4421.37809187279
"종로구","명륜2가","202411",102000,4665.48881036513
"종로구","명륜2가","202412",122500,4761.48409893993
"종로구","명륜2가","202501",128000,4975.26501766784
"종로구","명륜2가","202502",65000,4522.4541429475
"종로구","명륜2가","202503",98440,4490.01709046398
"종로구","명륜2가","202504",97233.3333333333,4607.84496894489
"종로구","명륜2가","202505",105000,4086.08490566038
"종로구","무악동","202401",70000,4683.92597521054
"종로구","무악동","202402",111000,4837.76918772619
"종로구","무악동","202403",131608.75,4770.30040379812
"종로구","무악동","202404",105000,5006.10834468232
"종로구","무악동","202405",129581.666666667,5372.81854724056
"종로구","무악동","202406",110195,4625.68980915659
"종로구","무악동","202407",128970,4899.28152342605
"종로구","무악동","202408",110972.727272727,5053.18219453636
"종로구","무악동","202409",104000,4067.63198524564
"종로구","무악동","202410",128404.444444444,4823.44914450276
"종로구","무악동","202411",97608.5714285714,5090.01210214656
"종로구","무악동","202412",123500,4900.1578498248
"종로구","무악동","202501",121652.5,4555.87960739869
"종로구","무악동","202502",133063.333333333,5419.98496301441
"종로구","무악동","202503",125828.75,5239.93642639122
"종로구","무악동","202504",123625.714285714,4988.45615093187
"종로구","무악동","202505",126958.666666667,5194.44868442762
"종로구","무악동","202506",138162.4,5083.2143244807
"종로구","무악동","202507",147000,6674.77535076196
"종로구","부암동","202408",58500,2171.78535268309
"종로구","부암동","202411",59500,2421.68228909719
"종로구","부암동","202506",69000,2261.39636508094
"종로구","사직동","202402",178500,3991.73540515813
"종로구","사직동","202403",173500,4355.97991479002
"종로구","사직동","202405",154000,4543.322420998
"종로구","사직동","202406",187600,4458.76763616449
"종로구","사직동","202407",160750,4526.13508502148
"종로구","사직동","202408",158500,5448.39302976738
"종로구","사직동","202409",150500,5344.68268533629
"종로구","사직동","202410",191160,4783.83298264559
"종로구","사직동","202411",177000,5090.63019016693
"종로구","사직동","202501",183000,5563.33486872409
"종로구","사직동","202502",209500,4596.7420212766
"종로구","사직동","202503",202000,4709.53141055479
"종로구","사직동","202504",214250,4796.74606741345
"종로구","사직동","202505",160400,5199.31052970958
"종로구","사직동","202506",183300,4786.80902033285
"종로구","수송동","202405",35000,2882.45570252059
"종로구","수송동","202408",35500,2960.57619408643
"종로구","수송동","202505",38000,3129.52333416521
"종로구","숭인동","202401",78220,3783.73799014976
"종로구","숭인동","202402",20940,2259.20705247578
"종로구","숭인동","202403",55820,3487.52511484684
"종로구","숭인동","202404",46191.6666666667,2905.63618394624
"종로구","숭인동","202405",62496.6666666667,3837.75791268433
"종로구","숭인동","202406",32914.2857142857,3176.88262190963
"종로구","숭인동","202407",68620,3522.17057069603
"종로구","숭인동","202408",29840,2681.92272883248
"종로구","숭인동","202409",55025,3041.28194974797
"종로구","숭인동","202410",67575,3209.55440021692
"종로구","숭인동","202411",60383.3333333333,3382.27561998397
"종로구","숭인동","202412",48350,3612.38782411039
"종로구","숭인동","202501",10800,2417.14963822888
"종로구","숭인동","202502",39300,3360.56974567553
"종로구","숭인동","202503",29775,2860.76424621358
"종로구","숭인동","202504",72375,3921.72779954134
"종로구","숭인동","202505",47125,3523.70179629019
"종로구","숭인동","202506",95000,3967.97655782791
"종로구","신문로1가","202408",88000,3172.73025237627
"종로구","신문로1가","202410",79500,3227.7312992126
"종로구","신문로2가","202404",280000,7781.11815678448
